MDS1,MDS2,pval,annotation,tool,GCA_000167675,GCA_000170995,GCA_000171015,GCA_000513815,GCA_000988865,GCA_001050175,GCA_001481775,GCA_002022785,GCA_002838845,GCA_002894145,GCA_002894205,GCA_003012105,GCA_003025095,GCA_003025105,GCA_003025115,GCA_003025155,GCA_004303015,GCA_011066345,GCA_011799845,ICBG1054,ICBG1065,ICBG1075,ICBG1096,ICBG2046,ICBG2047,ICBG2048,ICBG2049,ICBG710,ICBG712,ICBG721,ICBG726,ICBG730,ICBG731,ICBG733,ICBG736,ICBG742,ICBG751,LGSR00000000,NIGB00000000,NIGC00000000,NIGD00000000,NQYQ00000000,NQYR00000000,NQYS00000000,SPDT00000000
0.2828614189398903,0.3448833722595181,0.16783216783216784,MER0601080,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.12470315797860924,-0.3743864178827329,0.16683316683316685,MER0605019,Peptidase Genes,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.25933791050683375,-0.102765504028224,0.38461538461538464,MER0605028,Peptidase Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
0.04682498509914023,0.2730410791585727,0.3786213786213786,MER0609299,Peptidase Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.2367995701391163,0.016318501579219876,0.5304695304695305,MER0609806,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
0.2979494961269696,-6.272308182414979e-4,0.37362637362637363,MER0624235,Peptidase Genes,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1
0,0,1,MER0624456,Peptidase Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.1307005023149279,-0.02027306087884914,0.8201798201798202,MER0624537,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
0.09303059245301191,-0.3902572341925405,0.15584415584415584,MER0624541,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,2
0,0,1,MER0624710,Peptidase Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.10696970197923526,-0.18464636924526726,0.6113886113886113,MER0624713,Peptidase Genes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.4023443904751638,-0.04408262207871239,0.13586413586413587,MER0624771,Peptidase Genes,1,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,1,2,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
0,0,1,MER0624846,Peptidase Genes,1,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
0.18395298591709608,0.013990357610937067,0.6793206793206793,MER0625041,Peptidase Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
-0.16244547475225665,-0.5425576944182628,0.01898101898101898,MER0625080,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,MER0625083,Peptidase Genes,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,MER0625097,Peptidase Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,MER0625106,Peptidase Genes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.5695770448255678,0.2965105044849831,0.008991008991008992,MER0625212,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
-0.3254195677423644,-0.4216714210114815,0.059940059940059943,MER0625339,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4750218316990627,-0.02961363594367013,0.07892107892107893,MER0625340,Peptidase Genes,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,1,1,1,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0.10329079443788815,0.3473854990386408,0.20279720279720279,MER0625435,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.15217020134180037,0.20547211988082406,0.4835164835164835,MER0625535,Peptidase Genes,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.18395298591709608,-0.013990357610937067,0.6793206793206793,MER0625546,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0
-0.3065646290801165,-0.3387835789052132,0.13086913086913088,MER0625745,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.11802059516346776,-0.20734827485796678,0.5324675324675324,MER0625798,Peptidase Genes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
-0.2614564220956105,0.16077611021528393,0.3996003996003996,MER0625819,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1412892474276584,-0.012639695644851007,0.8251748251748252,MER0625835,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
0.08288611926135889,-0.19129628841058793,0.6353646353646354,MER0625875,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2011635320132641,0.5168538658746945,0.014985014985014986,MER0625945,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.04075458684366501,-0.05220374661229778,0.7362637362637363,MER0625984,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.03970925225412644,-0.006970161560561109,0.8441558441558441,MER0626102,Peptidase Genes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.38847217156695957,-0.23836856650131946,0.07492507492507493,MER0626149,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
-0.2418873505393993,0.2027969819162469,0.3596403596403596,MER0626363,Peptidase Genes,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.3606099534533724,0.2922625120789066,0.07392607392607392,MER0626381,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5561031729800687,0.668585081435508,9.99000999000999e-4,MER0626384,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.04682498509914037,-0.27304107915857273,0.3786213786213786,MER0626461,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.41980117076090256,-0.22825145105239528,0.059940059940059943,MER0626512,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
0.5486667213002219,-0.6445218018558027,0.005994005994005994,MER0626544,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.09826806915578835,-0.6035536986702911,0.006993006993006993,MER0626661,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.5561031729800687,0.668585081435508,9.99000999000999e-4,MER0626685,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2383089216981525,0.24257377095778263,0.3096903096903097,MER0626696,Peptidase Genes,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21307370599052528,0.020690823034598224,0.6223776223776224,MER0626702,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0
-0.04909157962234306,-0.005486946630667325,0.989010989010989,MER0626750,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.4112349045150566,-0.382793256513854,0.08891108891108891,MER0640636,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.05494899361758337,0.029905920262300986,0.977022977022977,MER0692006,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.5486667213002219,-0.6445218018558027,0.005994005994005994,MER0693594,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03622639678860819,-0.1988190512055208,0.4875124875124875,MER0693654,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3145182850716194,-0.39166641877616143,0.03896103896103896,MER0694303,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3500380558269549,-0.5082786290860395,0.04395604395604396,MER0697511,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4112349045150566,-0.382793256513854,0.08891108891108891,MER0697618,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3804687208194565,0.3959053086196976,0.030969030969030968,MER0697649,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3910861333313005,0.31169466476210406,0.04295704295704296,MER0697941,Peptidase Genes,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
0.3804687208194565,0.3959053086196976,0.030969030969030968,MER0705047,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27477079237184066,0.27675968804759865,0.24175824175824176,MER0707373,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2383089216981525,0.24257377095778263,0.3096903096903097,MER0707648,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3065646290801165,-0.3387835789052132,0.13086913086913088,MER0707708,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.23003338282096814,0.1675487222439081,0.3756243756243756,MER0707870,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0.3500380558269549,-0.5082786290860395,0.04395604395604396,MER0708236,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08309261779483065,-0.038343457854841466,0.9110889110889111,MER0708568,Peptidase Genes,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.41089245030270094,0.21229892798393543,0.07892107892107893,MER0708624,Peptidase Genes,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1
0.039709252254126436,0.006970161560561108,0.8441558441558441,MER0709028,Peptidase Genes,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
0.29392570072896945,0.3251118349824404,0.0969030969030969,MER0709219,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.3609465059590333,-0.24578554636112313,0.07992007992007992,MER0710725,Peptidase Genes,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
-0.3254195677423644,-0.4216714210114815,0.059940059940059943,MER0711589,Peptidase Genes,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2110753354420095,0.08206634377773037,0.5774225774225774,MER0711842,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
-0.26269961920012896,-0.31486378888959277,0.1018981018981019,MER0712172,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.23204400030450917,0.3570605984902965,0.2077922077922078,MER0712453,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3500380558269549,-0.5082786290860395,0.04395604395604396,MER0712854,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.09250719600906916,0.018340236443392017,0.5644355644355644,MER0713225,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2744627545610692,-0.3664758204247593,0.07492507492507493,MER0714736,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
-0.24190946387966655,0.1418585320003219,0.3886113886113886,MER0716031,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0.37165384836904375,0.5071367731063469,0.01098901098901099,MER0726536,Peptidase Genes,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4599247801924738,-0.11819944498772154,0.07492507492507493,MER0727161,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33244245870359646,-0.4356885626225018,0.025974025974025976,MER0727213,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-0.2418873505393993,0.2027969819162469,0.3596403596403596,MER0727316,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.04682498509914037,-0.27304107915857273,0.3786213786213786,MER0727430,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.36348842952939364,0.26295103560628835,0.11188811188811189,MER0727748,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.02256065442517097,0.30671366606328776,0.3276723276723277,MER0728144,Peptidase Genes,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
-0.18978471254271553,0.13489847824890625,0.5704295704295704,MER0729560,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2723207888806585,-0.4562988873710607,0.03196803196803197,MER0729989,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.11361186237322983,0.30690820574671585,0.2947052947052947,MER0735611,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0
-0.04682498509914037,-0.27304107915857273,0.3786213786213786,MER0736919,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27518891126926176,0.345016404665211,0.1008991008991009,MER0737142,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.2828614189398903,0.3448833722595181,0.16783216783216784,MER0737148,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.01774246151612452,-0.017847937000520602,0.962037962037962,MER0737211,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23204400030450917,0.3570605984902965,0.2077922077922078,MER0737216,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2614564220956105,0.16077611021528393,0.3996003996003996,MER0737225,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5486667213002219,-0.6445218018558027,0.005994005994005994,MER0743927,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.04682498509914037,-0.27304107915857273,0.3786213786213786,MER0744455,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2828614189398903,0.3448833722595181,0.16783216783216784,MER0744599,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26145642209561043,-0.16077611021528385,0.3996003996003996,MER0746499,Peptidase Genes,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.2418873505393993,0.2027969819162469,0.3596403596403596,MER0760798,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.10118409514236812,-0.14401923379968065,0.7252747252747253,MER0760805,Peptidase Genes,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.19356396984344648,-0.10331005032038316,0.5514485514485514,MER0760893,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3804687208194565,0.3959053086196976,0.030969030969030968,MER0760948,Peptidase Genes,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.15085990787268433,-0.04080117988193595,0.7672327672327672,MER0760997,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
-0.3409469843940772,0.08118152059031924,0.24775224775224775,MER0761007,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
0.4112349045150566,-0.382793256513854,0.08891108891108891,MER0761051,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.04909157962234306,-0.005486946630667325,0.989010989010989,MER0761092,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
-0.11308083169311157,0.060750880065104436,0.8431568431568431,MER0761123,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
-0.05311972737846886,0.011416030329808174,0.988011988011988,MER0784366,Peptidase Genes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19827624482237058,0.1546208533988081,0.43956043956043955,MER0784432,Peptidase Genes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
