id_keep,prot_id,genome
PKS-NRP_Hybrids.component_28,maker-RZGP01000006.1-snap-gene-1.0-mRNA-1,GCA_004303015
PKS-NRP_Hybrids.component_28,maker-RZGP01000006.1-snap-gene-1.1-mRNA-1,GCA_004303015
PKS-NRP_Hybrids.component_28,maker-RZGP01000006.1-snap-gene-1.2-mRNA-1,GCA_004303015
PKSI.component_88,maker-RZGP01000006.1-snap-gene-1.0-mRNA-1,GCA_004303015
PKSI.component_88,maker-RZGP01000006.1-snap-gene-1.1-mRNA-1,GCA_004303015
PKSI.component_88,maker-RZGP01000006.1-snap-gene-1.2-mRNA-1,GCA_004303015
Others.component_30,snap_masked-RZGP01000007.1-processed-gene-0.26-mRNA-1,GCA_004303015
mix.component_51,KAF3077082.1,GCA_011066345
mix.component_51,KAF3077353.1,GCA_011066345
mix.component_51,KAF3077079.1,GCA_011066345
mix.component_51,KAF3077080.1,GCA_011066345
mix.component_51,KAF3077081.1,GCA_011066345
mix.component_51,KAF3077583.1,GCA_011066345
mix.component_51,KAF3077396.1,GCA_011066345
mix.component_51,KAF3076918.1,GCA_011066345
mix.component_51,KAF3077171.1,GCA_011066345
PKSI.component_21,KAF3077082.1,GCA_011066345
PKSI.component_21,KAF3077353.1,GCA_011066345
PKSI.component_21,KAF3077079.1,GCA_011066345
PKSI.component_21,KAF3077080.1,GCA_011066345
PKSI.component_21,KAF3077081.1,GCA_011066345
PKSI.component_21,KAF3077583.1,GCA_011066345
PKSI.component_21,KAF3077396.1,GCA_011066345
PKSI.component_21,KAF3076918.1,GCA_011066345
PKSI.component_21,KAF3077171.1,GCA_011066345
mix.component_90,KAF3075972.1,GCA_011066345
mix.component_90,KAF3076416.1,GCA_011066345
mix.component_90,KAF3076418.1,GCA_011066345
mix.component_90,KAF3076420.1,GCA_011066345
mix.component_90,KAF3076421.1,GCA_011066345
mix.component_90,KAF3076413.1,GCA_011066345
mix.component_90,KAF3076002.1,GCA_011066345
mix.component_90,KAF3076004.1,GCA_011066345
PKSI.component_19,KAF3075972.1,GCA_011066345
PKSI.component_19,KAF3076416.1,GCA_011066345
PKSI.component_19,KAF3076418.1,GCA_011066345
PKSI.component_19,KAF3076420.1,GCA_011066345
PKSI.component_19,KAF3076421.1,GCA_011066345
PKSI.component_19,KAF3076413.1,GCA_011066345
PKSI.component_19,KAF3076002.1,GCA_011066345
PKSI.component_19,KAF3076004.1,GCA_011066345
mix.component_105,KAF3075972.1,GCA_011066345
mix.component_105,KAF3076416.1,GCA_011066345
mix.component_105,KAF3076418.1,GCA_011066345
mix.component_105,KAF3076420.1,GCA_011066345
mix.component_105,KAF3076421.1,GCA_011066345
mix.component_105,KAF3076413.1,GCA_011066345
mix.component_105,KAF3076002.1,GCA_011066345
mix.component_105,KAF3076004.1,GCA_011066345
mix.component_105,KAF3076007.1,GCA_011066345
NRPS.component_53,KAF3075972.1,GCA_011066345
NRPS.component_53,KAF3076416.1,GCA_011066345
NRPS.component_53,KAF3076418.1,GCA_011066345
NRPS.component_53,KAF3076420.1,GCA_011066345
NRPS.component_53,KAF3076421.1,GCA_011066345
NRPS.component_53,KAF3076413.1,GCA_011066345
NRPS.component_53,KAF3076002.1,GCA_011066345
NRPS.component_53,KAF3076004.1,GCA_011066345
NRPS.component_53,KAF3076007.1,GCA_011066345
PKS-NRP_Hybrids.component_9,KAF3075972.1,GCA_011066345
PKS-NRP_Hybrids.component_9,KAF3076416.1,GCA_011066345
PKS-NRP_Hybrids.component_9,KAF3076418.1,GCA_011066345
PKS-NRP_Hybrids.component_9,KAF3076420.1,GCA_011066345
PKS-NRP_Hybrids.component_9,KAF3076421.1,GCA_011066345
PKS-NRP_Hybrids.component_9,KAF3076413.1,GCA_011066345
PKS-NRP_Hybrids.component_9,KAF3076002.1,GCA_011066345
PKS-NRP_Hybrids.component_9,KAF3076004.1,GCA_011066345
PKS-NRP_Hybrids.component_9,KAF3076007.1,GCA_011066345
PKSI.component_62,KAF3075972.1,GCA_011066345
PKSI.component_62,KAF3076416.1,GCA_011066345
PKSI.component_62,KAF3076418.1,GCA_011066345
PKSI.component_62,KAF3076420.1,GCA_011066345
PKSI.component_62,KAF3076421.1,GCA_011066345
PKSI.component_62,KAF3076413.1,GCA_011066345
PKSI.component_62,KAF3076002.1,GCA_011066345
PKSI.component_62,KAF3076004.1,GCA_011066345
PKSI.component_62,KAF3076007.1,GCA_011066345
mix.component_70,KAF3070282.1,GCA_011066345
mix.component_70,KAF3070284.1,GCA_011066345
mix.component_70,KAF3070036.1,GCA_011066345
mix.component_70,KAF3070041.1,GCA_011066345
NRPS.component_7,KAF3070282.1,GCA_011066345
NRPS.component_7,KAF3070284.1,GCA_011066345
NRPS.component_7,KAF3070036.1,GCA_011066345
NRPS.component_7,KAF3070041.1,GCA_011066345
mix.component_119,KAF3070282.1,GCA_011066345
mix.component_119,KAF3070284.1,GCA_011066345
mix.component_119,KAF3070036.1,GCA_011066345
mix.component_119,KAF3070041.1,GCA_011066345
mix.component_119,KAF3070258.1,GCA_011066345
mix.component_119,KAF3070259.1,GCA_011066345
mix.component_119,KAF3070254.1,GCA_011066345
mix.component_119,KAF3070262.1,GCA_011066345
mix.component_119,KAF3070010.1,GCA_011066345
mix.component_119,KAF3070009.1,GCA_011066345
mix.component_119,KAF3070007.1,GCA_011066345
mix.component_119,KAF3070012.1,GCA_011066345
mix.component_119,KAF3070011.1,GCA_011066345
mix.component_119,KAF3070006.1,GCA_011066345
mix.component_119,KAF3070005.1,GCA_011066345
mix.component_119,KAF3070237.1,GCA_011066345
NRPS.component_31,KAF3070282.1,GCA_011066345
NRPS.component_31,KAF3070284.1,GCA_011066345
NRPS.component_31,KAF3070036.1,GCA_011066345
NRPS.component_31,KAF3070041.1,GCA_011066345
NRPS.component_31,KAF3070258.1,GCA_011066345
NRPS.component_31,KAF3070259.1,GCA_011066345
NRPS.component_31,KAF3070254.1,GCA_011066345
NRPS.component_31,KAF3070262.1,GCA_011066345
NRPS.component_31,KAF3070010.1,GCA_011066345
NRPS.component_31,KAF3070009.1,GCA_011066345
NRPS.component_31,KAF3070007.1,GCA_011066345
NRPS.component_31,KAF3070012.1,GCA_011066345
NRPS.component_31,KAF3070011.1,GCA_011066345
NRPS.component_31,KAF3070006.1,GCA_011066345
NRPS.component_31,KAF3070005.1,GCA_011066345
NRPS.component_31,KAF3070237.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070282.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070284.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070036.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070041.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070258.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070259.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070254.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070262.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070010.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070009.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070007.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070012.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070011.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070006.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070005.1,GCA_011066345
PKS-NRP_Hybrids.component_14,KAF3070237.1,GCA_011066345
PKSI.component_43,KAF3070282.1,GCA_011066345
PKSI.component_43,KAF3070284.1,GCA_011066345
PKSI.component_43,KAF3070036.1,GCA_011066345
PKSI.component_43,KAF3070041.1,GCA_011066345
PKSI.component_43,KAF3070258.1,GCA_011066345
PKSI.component_43,KAF3070259.1,GCA_011066345
PKSI.component_43,KAF3070254.1,GCA_011066345
PKSI.component_43,KAF3070262.1,GCA_011066345
PKSI.component_43,KAF3070010.1,GCA_011066345
PKSI.component_43,KAF3070009.1,GCA_011066345
PKSI.component_43,KAF3070007.1,GCA_011066345
PKSI.component_43,KAF3070012.1,GCA_011066345
PKSI.component_43,KAF3070011.1,GCA_011066345
PKSI.component_43,KAF3070006.1,GCA_011066345
PKSI.component_43,KAF3070005.1,GCA_011066345
PKSI.component_43,KAF3070237.1,GCA_011066345
mix.component_58,KAF3070282.1,GCA_011066345
mix.component_58,KAF3070284.1,GCA_011066345
mix.component_58,KAF3070036.1,GCA_011066345
mix.component_58,KAF3070041.1,GCA_011066345
mix.component_58,KAF3070258.1,GCA_011066345
mix.component_58,KAF3070259.1,GCA_011066345
NRPS.component_37,KAF3070282.1,GCA_011066345
NRPS.component_37,KAF3070284.1,GCA_011066345
NRPS.component_37,KAF3070036.1,GCA_011066345
NRPS.component_37,KAF3070041.1,GCA_011066345
NRPS.component_37,KAF3070258.1,GCA_011066345
NRPS.component_37,KAF3070259.1,GCA_011066345
PKS-NRP_Hybrids.component_5,KAF3070282.1,GCA_011066345
PKS-NRP_Hybrids.component_5,KAF3070284.1,GCA_011066345
PKS-NRP_Hybrids.component_5,KAF3070036.1,GCA_011066345
PKS-NRP_Hybrids.component_5,KAF3070041.1,GCA_011066345
PKS-NRP_Hybrids.component_5,KAF3070258.1,GCA_011066345
PKS-NRP_Hybrids.component_5,KAF3070259.1,GCA_011066345
PKSI.component_47,KAF3070282.1,GCA_011066345
PKSI.component_47,KAF3070284.1,GCA_011066345
PKSI.component_47,KAF3070036.1,GCA_011066345
PKSI.component_47,KAF3070041.1,GCA_011066345
PKSI.component_47,KAF3070258.1,GCA_011066345
PKSI.component_47,KAF3070259.1,GCA_011066345
mix.component_7,KAF3070282.1,GCA_011066345
mix.component_7,KAF3070284.1,GCA_011066345
Terpene.component_10,KAF3070282.1,GCA_011066345
Terpene.component_10,KAF3070284.1,GCA_011066345
mix.component_42,KAF3070282.1,GCA_011066345
mix.component_42,KAF3070284.1,GCA_011066345
mix.component_42,KAF3070036.1,GCA_011066345
mix.component_42,KAF3070041.1,GCA_011066345
mix.component_42,KAF3070258.1,GCA_011066345
mix.component_42,KAF3070259.1,GCA_011066345
NRPS.component_4,KAF3070282.1,GCA_011066345
NRPS.component_4,KAF3070284.1,GCA_011066345
NRPS.component_4,KAF3070036.1,GCA_011066345
NRPS.component_4,KAF3070041.1,GCA_011066345
NRPS.component_4,KAF3070258.1,GCA_011066345
NRPS.component_4,KAF3070259.1,GCA_011066345
mix.component_67,KAF3070282.1,GCA_011066345
mix.component_67,KAF3070284.1,GCA_011066345
mix.component_67,KAF3070036.1,GCA_011066345
mix.component_67,KAF3070041.1,GCA_011066345
Others.component_17,KAF3070282.1,GCA_011066345
Others.component_17,KAF3070284.1,GCA_011066345
Others.component_17,KAF3070036.1,GCA_011066345
Others.component_17,KAF3070041.1,GCA_011066345
mix.component_21,KAF3069308.1,GCA_011066345
mix.component_21,KAF3069307.1,GCA_011066345
mix.component_21,KAF3069521.1,GCA_011066345
mix.component_21,KAF3069523.1,GCA_011066345
mix.component_21,KAF3069524.1,GCA_011066345
mix.component_21,KAF3069528.1,GCA_011066345
mix.component_21,KAF3069530.1,GCA_011066345
mix.component_21,KAF3069321.1,GCA_011066345
Others.component_4,KAF3069308.1,GCA_011066345
Others.component_4,KAF3069307.1,GCA_011066345
Others.component_4,KAF3069521.1,GCA_011066345
Others.component_4,KAF3069523.1,GCA_011066345
Others.component_4,KAF3069524.1,GCA_011066345
Others.component_4,KAF3069528.1,GCA_011066345
Others.component_4,KAF3069530.1,GCA_011066345
Others.component_4,KAF3069321.1,GCA_011066345
mix.component_122,KAF3069308.1,GCA_011066345
mix.component_122,KAF3069307.1,GCA_011066345
mix.component_122,KAF3069521.1,GCA_011066345
mix.component_122,KAF3069523.1,GCA_011066345
mix.component_122,KAF3069524.1,GCA_011066345
mix.component_122,KAF3069528.1,GCA_011066345
mix.component_122,KAF3069530.1,GCA_011066345
mix.component_122,KAF3069321.1,GCA_011066345
NRPS.component_22,KAF3069308.1,GCA_011066345
NRPS.component_22,KAF3069307.1,GCA_011066345
NRPS.component_22,KAF3069521.1,GCA_011066345
NRPS.component_22,KAF3069523.1,GCA_011066345
NRPS.component_22,KAF3069524.1,GCA_011066345
NRPS.component_22,KAF3069528.1,GCA_011066345
NRPS.component_22,KAF3069530.1,GCA_011066345
NRPS.component_22,KAF3069321.1,GCA_011066345
NRPS.component_43,KAF3069308.1,GCA_011066345
NRPS.component_43,KAF3069307.1,GCA_011066345
NRPS.component_43,KAF3069521.1,GCA_011066345
NRPS.component_43,KAF3069523.1,GCA_011066345
NRPS.component_43,KAF3069524.1,GCA_011066345
NRPS.component_43,KAF3069528.1,GCA_011066345
NRPS.component_43,KAF3069530.1,GCA_011066345
NRPS.component_43,KAF3069321.1,GCA_011066345
NRPS.component_43,KAF3069326.1,GCA_011066345
NRPS.component_43,KAF3069325.1,GCA_011066345
NRPS.component_43,KAF3069328.1,GCA_011066345
NRPS.component_43,KAF3069327.1,GCA_011066345
NRPS.component_43,KAF3069320.1,GCA_011066345
mix.component_73,KAF3068264.1,GCA_011066345
mix.component_73,KAF3068059.1,GCA_011066345
mix.component_73,KAF3068056.1,GCA_011066345
mix.component_73,KAF3068050.1,GCA_011066345
mix.component_73,KAF3068051.1,GCA_011066345
mix.component_73,KAF3068247.1,GCA_011066345
mix.component_73,KAF3068246.1,GCA_011066345
NRPS.component_47,KAF3068264.1,GCA_011066345
NRPS.component_47,KAF3068059.1,GCA_011066345
NRPS.component_47,KAF3068056.1,GCA_011066345
NRPS.component_47,KAF3068050.1,GCA_011066345
NRPS.component_47,KAF3068051.1,GCA_011066345
NRPS.component_47,KAF3068247.1,GCA_011066345
NRPS.component_47,KAF3068246.1,GCA_011066345
PKS-NRP_Hybrids.component_13,KAF3068264.1,GCA_011066345
PKS-NRP_Hybrids.component_13,KAF3068059.1,GCA_011066345
PKS-NRP_Hybrids.component_13,KAF3068056.1,GCA_011066345
PKS-NRP_Hybrids.component_13,KAF3068050.1,GCA_011066345
PKS-NRP_Hybrids.component_13,KAF3068051.1,GCA_011066345
PKS-NRP_Hybrids.component_13,KAF3068247.1,GCA_011066345
PKS-NRP_Hybrids.component_13,KAF3068246.1,GCA_011066345
PKSI.component_26,KAF3068264.1,GCA_011066345
PKSI.component_26,KAF3068059.1,GCA_011066345
PKSI.component_26,KAF3068056.1,GCA_011066345
PKSI.component_26,KAF3068050.1,GCA_011066345
PKSI.component_26,KAF3068051.1,GCA_011066345
PKSI.component_26,KAF3068247.1,GCA_011066345
PKSI.component_26,KAF3068246.1,GCA_011066345
mix.component_61,KAF3067573.1,GCA_011066345
mix.component_61,KAF3067572.1,GCA_011066345
mix.component_61,KAF3067570.1,GCA_011066345
mix.component_61,KAF3067568.1,GCA_011066345
mix.component_61,KAF3067566.1,GCA_011066345
mix.component_61,KAF3067762.1,GCA_011066345
mix.component_61,KAF3067543.1,GCA_011066345
mix.component_61,KAF3067545.1,GCA_011066345
mix.component_61,KAF3067764.1,GCA_011066345
PKSI.component_29,KAF3067573.1,GCA_011066345
PKSI.component_29,KAF3067572.1,GCA_011066345
PKSI.component_29,KAF3067570.1,GCA_011066345
PKSI.component_29,KAF3067568.1,GCA_011066345
PKSI.component_29,KAF3067566.1,GCA_011066345
PKSI.component_29,KAF3067762.1,GCA_011066345
PKSI.component_29,KAF3067543.1,GCA_011066345
PKSI.component_29,KAF3067545.1,GCA_011066345
PKSI.component_29,KAF3067764.1,GCA_011066345
mix.component_94,KAF3065991.1,GCA_011066345
mix.component_94,KAF3065988.1,GCA_011066345
mix.component_94,KAF3066199.1,GCA_011066345
Terpene.component_23,KAF3065991.1,GCA_011066345
Terpene.component_23,KAF3065988.1,GCA_011066345
Terpene.component_23,KAF3066199.1,GCA_011066345
mix.component_57,KAF3065991.1,GCA_011066345
mix.component_57,KAF3065988.1,GCA_011066345
mix.component_57,KAF3066199.1,GCA_011066345
mix.component_57,KAF3066023.1,GCA_011066345
mix.component_57,KAF3066019.1,GCA_011066345
mix.component_57,KAF3066020.1,GCA_011066345
mix.component_57,KAF3066044.1,GCA_011066345
mix.component_57,KAF3066043.1,GCA_011066345
mix.component_57,KAF3066216.1,GCA_011066345
mix.component_57,KAF3066218.1,GCA_011066345
mix.component_57,KAF3066090.1,GCA_011066345
mix.component_57,KAF3066089.1,GCA_011066345
NRPS.component_9,KAF3065991.1,GCA_011066345
NRPS.component_9,KAF3065988.1,GCA_011066345
NRPS.component_9,KAF3066199.1,GCA_011066345
NRPS.component_9,KAF3066023.1,GCA_011066345
NRPS.component_9,KAF3066019.1,GCA_011066345
NRPS.component_9,KAF3066020.1,GCA_011066345
NRPS.component_9,KAF3066044.1,GCA_011066345
NRPS.component_9,KAF3066043.1,GCA_011066345
NRPS.component_9,KAF3066216.1,GCA_011066345
NRPS.component_9,KAF3066218.1,GCA_011066345
NRPS.component_9,KAF3066090.1,GCA_011066345
NRPS.component_9,KAF3066089.1,GCA_011066345
PKS-NRP_Hybrids.component_4,KAF3065991.1,GCA_011066345
PKS-NRP_Hybrids.component_4,KAF3065988.1,GCA_011066345
PKS-NRP_Hybrids.component_4,KAF3066199.1,GCA_011066345
PKS-NRP_Hybrids.component_4,KAF3066023.1,GCA_011066345
PKS-NRP_Hybrids.component_4,KAF3066019.1,GCA_011066345
PKS-NRP_Hybrids.component_4,KAF3066020.1,GCA_011066345
PKS-NRP_Hybrids.component_4,KAF3066044.1,GCA_011066345
PKS-NRP_Hybrids.component_4,KAF3066043.1,GCA_011066345
PKS-NRP_Hybrids.component_4,KAF3066216.1,GCA_011066345
PKS-NRP_Hybrids.component_4,KAF3066218.1,GCA_011066345
PKS-NRP_Hybrids.component_4,KAF3066090.1,GCA_011066345
PKS-NRP_Hybrids.component_4,KAF3066089.1,GCA_011066345
PKSI.component_17,KAF3065991.1,GCA_011066345
PKSI.component_17,KAF3065988.1,GCA_011066345
PKSI.component_17,KAF3066199.1,GCA_011066345
PKSI.component_17,KAF3066023.1,GCA_011066345
PKSI.component_17,KAF3066019.1,GCA_011066345
PKSI.component_17,KAF3066020.1,GCA_011066345
PKSI.component_17,KAF3066044.1,GCA_011066345
PKSI.component_17,KAF3066043.1,GCA_011066345
PKSI.component_17,KAF3066216.1,GCA_011066345
PKSI.component_17,KAF3066218.1,GCA_011066345
PKSI.component_17,KAF3066090.1,GCA_011066345
PKSI.component_17,KAF3066089.1,GCA_011066345
mix.component_68,KAF3065658.1,GCA_011066345
mix.component_68,KAF3065659.1,GCA_011066345
mix.component_68,KAF3065529.1,GCA_011066345
mix.component_68,KAF3065477.1,GCA_011066345
mix.component_68,KAF3065654.1,GCA_011066345
NRPS.component_3,KAF3065658.1,GCA_011066345
NRPS.component_3,KAF3065659.1,GCA_011066345
NRPS.component_3,KAF3065529.1,GCA_011066345
NRPS.component_3,KAF3065477.1,GCA_011066345
NRPS.component_3,KAF3065654.1,GCA_011066345
PKS-NRP_Hybrids.component_18,KAF3065658.1,GCA_011066345
PKS-NRP_Hybrids.component_18,KAF3065659.1,GCA_011066345
PKS-NRP_Hybrids.component_18,KAF3065529.1,GCA_011066345
PKS-NRP_Hybrids.component_18,KAF3065477.1,GCA_011066345
PKS-NRP_Hybrids.component_18,KAF3065654.1,GCA_011066345
PKSI.component_27,KAF3065658.1,GCA_011066345
PKSI.component_27,KAF3065659.1,GCA_011066345
PKSI.component_27,KAF3065529.1,GCA_011066345
PKSI.component_27,KAF3065477.1,GCA_011066345
PKSI.component_27,KAF3065654.1,GCA_011066345
mix.component_87,KAF3065658.1,GCA_011066345
mix.component_87,KAF3065659.1,GCA_011066345
Terpene.component_13,KAF3065658.1,GCA_011066345
Terpene.component_13,KAF3065659.1,GCA_011066345
mix.component_14,KAF3065658.1,GCA_011066345
mix.component_14,KAF3065659.1,GCA_011066345
mix.component_14,KAF3065529.1,GCA_011066345
mix.component_14,KAF3065477.1,GCA_011066345
mix.component_14,KAF3065654.1,GCA_011066345
PKSI.component_25,KAF3065658.1,GCA_011066345
PKSI.component_25,KAF3065659.1,GCA_011066345
PKSI.component_25,KAF3065529.1,GCA_011066345
PKSI.component_25,KAF3065477.1,GCA_011066345
PKSI.component_25,KAF3065654.1,GCA_011066345
mix.component_80,KAF3063349.1,GCA_011066345
mix.component_80,KAF3063192.1,GCA_011066345
mix.component_80,KAF3063197.1,GCA_011066345
mix.component_80,KAF3063196.1,GCA_011066345
mix.component_80,KAF3063195.1,GCA_011066345
PKSI.component_23,KAF3063349.1,GCA_011066345
PKSI.component_23,KAF3063192.1,GCA_011066345
PKSI.component_23,KAF3063197.1,GCA_011066345
PKSI.component_23,KAF3063196.1,GCA_011066345
PKSI.component_23,KAF3063195.1,GCA_011066345
mix.component_37,KAF3063349.1,GCA_011066345
mix.component_37,KAF3063192.1,GCA_011066345
mix.component_37,KAF3063197.1,GCA_011066345
mix.component_37,KAF3063196.1,GCA_011066345
mix.component_37,KAF3063195.1,GCA_011066345
PKSI.component_24,KAF3063349.1,GCA_011066345
PKSI.component_24,KAF3063192.1,GCA_011066345
PKSI.component_24,KAF3063197.1,GCA_011066345
PKSI.component_24,KAF3063196.1,GCA_011066345
PKSI.component_24,KAF3063195.1,GCA_011066345
mix.component_40,KAF3075412.1,GCA_011066345
mix.component_40,KAF3075232.1,GCA_011066345
mix.component_40,KAF3075407.1,GCA_011066345
mix.component_40,KAF3075408.1,GCA_011066345
mix.component_40,KAF3075253.1,GCA_011066345
mix.component_40,KAF3075251.1,GCA_011066345
mix.component_40,KAF3075256.1,GCA_011066345
mix.component_40,KAF3075255.1,GCA_011066345
Others.component_12,KAF3075412.1,GCA_011066345
Others.component_12,KAF3075232.1,GCA_011066345
Others.component_12,KAF3075407.1,GCA_011066345
Others.component_12,KAF3075408.1,GCA_011066345
Others.component_12,KAF3075253.1,GCA_011066345
Others.component_12,KAF3075251.1,GCA_011066345
Others.component_12,KAF3075256.1,GCA_011066345
Others.component_12,KAF3075255.1,GCA_011066345
mix.component_5,KAF3075412.1,GCA_011066345
mix.component_5,KAF3075232.1,GCA_011066345
mix.component_5,KAF3075407.1,GCA_011066345
mix.component_5,KAF3075408.1,GCA_011066345
mix.component_5,KAF3075253.1,GCA_011066345
Terpene.component_6,KAF3075412.1,GCA_011066345
Terpene.component_6,KAF3075232.1,GCA_011066345
Terpene.component_6,KAF3075407.1,GCA_011066345
Terpene.component_6,KAF3075408.1,GCA_011066345
Terpene.component_6,KAF3075253.1,GCA_011066345
mix.component_24,KAF3075412.1,GCA_011066345
mix.component_24,KAF3075232.1,GCA_011066345
mix.component_24,KAF3075407.1,GCA_011066345
mix.component_24,KAF3075408.1,GCA_011066345
mix.component_24,KAF3075253.1,GCA_011066345
Terpene.component_5,KAF3075412.1,GCA_011066345
Terpene.component_5,KAF3075232.1,GCA_011066345
Terpene.component_5,KAF3075407.1,GCA_011066345
Terpene.component_5,KAF3075408.1,GCA_011066345
Terpene.component_5,KAF3075253.1,GCA_011066345
mix.component_1,KAF3075412.1,GCA_011066345
mix.component_1,KAF3075232.1,GCA_011066345
mix.component_1,KAF3075407.1,GCA_011066345
mix.component_1,KAF3075408.1,GCA_011066345
mix.component_1,KAF3075253.1,GCA_011066345
mix.component_1,KAF3075251.1,GCA_011066345
mix.component_1,KAF3075256.1,GCA_011066345
mix.component_1,KAF3075255.1,GCA_011066345
Others.component_1,KAF3075412.1,GCA_011066345
Others.component_1,KAF3075232.1,GCA_011066345
Others.component_1,KAF3075407.1,GCA_011066345
Others.component_1,KAF3075408.1,GCA_011066345
Others.component_1,KAF3075253.1,GCA_011066345
Others.component_1,KAF3075251.1,GCA_011066345
Others.component_1,KAF3075256.1,GCA_011066345
Others.component_1,KAF3075255.1,GCA_011066345
NA,KAF3060659.1,GCA_011066345
NA,KAF3060657.1,GCA_011066345
NA,KAF3060658.1,GCA_011066345
NA,KAF3060664.1,GCA_011066345
NA,KAF3060819.1,GCA_011066345
mix.component_72,KAF3060659.1,GCA_011066345
mix.component_72,KAF3060657.1,GCA_011066345
mix.component_72,KAF3060658.1,GCA_011066345
NRPS.component_20,KAF3060659.1,GCA_011066345
NRPS.component_20,KAF3060657.1,GCA_011066345
NRPS.component_20,KAF3060658.1,GCA_011066345
mix.component_34,KAF3060659.1,GCA_011066345
mix.component_34,KAF3060657.1,GCA_011066345
mix.component_34,KAF3060658.1,GCA_011066345
PKSI.component_13,KAF3060659.1,GCA_011066345
PKSI.component_13,KAF3060657.1,GCA_011066345
PKSI.component_13,KAF3060658.1,GCA_011066345
mix.component_155,KAF3060597.1,GCA_011066345
mix.component_155,KAF3060596.1,GCA_011066345
mix.component_155,KAF3060594.1,GCA_011066345
mix.component_155,KAF3060615.1,GCA_011066345
mix.component_155,KAF3060501.1,GCA_011066345
mix.component_155,KAF3060498.1,GCA_011066345
mix.component_155,KAF3060500.1,GCA_011066345
mix.component_155,KAF3060496.1,GCA_011066345
mix.component_155,KAF3060456.1,GCA_011066345
PKSI.component_79,KAF3060597.1,GCA_011066345
PKSI.component_79,KAF3060596.1,GCA_011066345
PKSI.component_79,KAF3060594.1,GCA_011066345
PKSI.component_79,KAF3060615.1,GCA_011066345
PKSI.component_79,KAF3060501.1,GCA_011066345
PKSI.component_79,KAF3060498.1,GCA_011066345
PKSI.component_79,KAF3060500.1,GCA_011066345
PKSI.component_79,KAF3060496.1,GCA_011066345
PKSI.component_79,KAF3060456.1,GCA_011066345
NA,KAF3060174.1,GCA_011066345
NA,KAF3060175.1,GCA_011066345
NA,KAF3060177.1,GCA_011066345
mix.component_48,KAF3060174.1,GCA_011066345
mix.component_48,KAF3060175.1,GCA_011066345
mix.component_48,KAF3060177.1,GCA_011066345
mix.component_48,KAF3060274.1,GCA_011066345
mix.component_48,KAF3060275.1,GCA_011066345
mix.component_48,KAF3060272.1,GCA_011066345
mix.component_48,KAF3060273.1,GCA_011066345
Others.component_11,KAF3060174.1,GCA_011066345
Others.component_11,KAF3060175.1,GCA_011066345
Others.component_11,KAF3060177.1,GCA_011066345
Others.component_11,KAF3060274.1,GCA_011066345
Others.component_11,KAF3060275.1,GCA_011066345
Others.component_11,KAF3060272.1,GCA_011066345
Others.component_11,KAF3060273.1,GCA_011066345
mix.component_59,KAF3058823.1,GCA_011066345
mix.component_59,KAF3058824.1,GCA_011066345
mix.component_59,KAF3058825.1,GCA_011066345
mix.component_59,KAF3058833.1,GCA_011066345
mix.component_59,KAF3058832.1,GCA_011066345
mix.component_59,KAF3058827.1,GCA_011066345
mix.component_59,KAF3058835.1,GCA_011066345
Others.component_2,KAF3058823.1,GCA_011066345
Others.component_2,KAF3058824.1,GCA_011066345
Others.component_2,KAF3058825.1,GCA_011066345
Others.component_2,KAF3058833.1,GCA_011066345
Others.component_2,KAF3058832.1,GCA_011066345
Others.component_2,KAF3058827.1,GCA_011066345
Others.component_2,KAF3058835.1,GCA_011066345
mix.component_6,KAF3058823.1,GCA_011066345
mix.component_6,KAF3058824.1,GCA_011066345
mix.component_6,KAF3058825.1,GCA_011066345
mix.component_6,KAF3058833.1,GCA_011066345
mix.component_6,KAF3058832.1,GCA_011066345
mix.component_6,KAF3058827.1,GCA_011066345
mix.component_6,KAF3058835.1,GCA_011066345
NRPS.component_1,KAF3058823.1,GCA_011066345
NRPS.component_1,KAF3058824.1,GCA_011066345
NRPS.component_1,KAF3058825.1,GCA_011066345
NRPS.component_1,KAF3058833.1,GCA_011066345
NRPS.component_1,KAF3058832.1,GCA_011066345
NRPS.component_1,KAF3058827.1,GCA_011066345
NRPS.component_1,KAF3058835.1,GCA_011066345
mix.component_19,KAF3057741.1,GCA_011066345
mix.component_19,KAF3057743.1,GCA_011066345
mix.component_19,KAF3057739.1,GCA_011066345
mix.component_19,KAF3057740.1,GCA_011066345
