Orthogroup,group,BGC,Resistance,CAZyme,Lipase,Peptidase,Signaling,Virulence
OG0004999,Higher,0,0,0,0,0,0,1
OG0004999,Leafcutter,0,0,0,0,0,0,1
OG0004999,Lower,0,0,0,0,0,0,1
OG0005005,AllOutgroup,0,0,1,0,0,0,0
OG0005005,Higher,0,0,1,0,0,0,0
OG0005005,Leafcutter,0,0,1,0,0,0,0
OG0005005,Lower,0,0,1,0,0,0,0
OG0005014,AllOutgroup,0,1,0,0,0,0,0
OG0005014,Higher,0,1,0,0,0,0,0
OG0005014,Leafcutter,0,1,0,0,0,0,0
OG0005014,Lower,0,1,0,0,0,0,0
OG0005015,AllOutgroup,0,0,0,1,1,0,1
OG0005015,Higher,0,0,0,1,1,0,1
OG0005015,Leafcutter,0,0,0,1,1,0,1
OG0005015,Lower,0,0,0,1,1,0,1
OG0005016,AllOutgroup,0,0,0,1,0,0,1
OG0005016,Higher,0,0,0,1,0,0,1
OG0005016,Leafcutter,0,0,0,1,0,0,1
OG0005016,Lower,0,0,0,1,0,0,1
OG0005017,AllOutgroup,1,0,0,0,0,0,0
OG0005017,Higher,1,0,0,0,0,0,0
OG0005017,Leafcutter,1,0,0,0,0,0,0
OG0005017,Lower,1,0,0,0,0,0,0
OG0005019,AllOutgroup,0,0,0,1,0,0,0
OG0005019,Higher,0,0,0,1,0,0,0
OG0005019,Leafcutter,0,0,0,1,0,0,0
OG0005019,Lower,0,0,0,1,0,0,0
OG0005020,AllOutgroup,0,1,0,0,0,0,0
OG0005020,Higher,0,1,0,0,0,0,0
OG0005020,Leafcutter,0,1,0,0,0,0,0
OG0005020,Lower,0,1,0,0,0,0,0
OG0005021,AllOutgroup,1,0,1,0,0,1,1
OG0005021,Higher,1,0,1,0,0,1,1
OG0005021,Leafcutter,1,0,1,0,0,1,1
OG0005021,Lower,1,0,1,0,0,1,1
OG0005029,AllOutgroup,1,0,0,0,0,0,0
OG0005029,Higher,1,0,0,0,0,0,0
OG0005029,Leafcutter,1,0,0,0,0,0,0
OG0005029,Lower,1,0,0,0,0,0,0
OG0005030,AllOutgroup,0,0,0,0,0,1,0
OG0005030,Higher,0,0,0,0,0,1,0
OG0005030,Leafcutter,0,0,0,0,0,1,0
OG0005030,Lower,0,0,0,0,0,1,0
OG0005038,AllOutgroup,1,0,0,0,0,0,1
OG0005038,Higher,1,0,0,0,0,0,1
OG0005038,Leafcutter,1,0,0,0,0,0,1
OG0005038,Lower,1,0,0,0,0,0,1
OG0005040,AllOutgroup,0,0,1,1,0,1,0
OG0005040,Higher,0,0,1,1,0,1,0
OG0005040,Leafcutter,0,0,1,1,0,1,0
OG0005040,Lower,0,0,1,1,0,1,0
OG0005044,AllOutgroup,1,0,0,0,1,0,0
OG0005044,Higher,1,0,0,0,1,0,0
OG0005044,Leafcutter,1,0,0,0,1,0,0
OG0005044,Lower,1,0,0,0,1,0,0
OG0005045,AllOutgroup,1,0,0,0,0,1,0
OG0005045,Higher,1,0,0,0,0,1,0
OG0005045,Leafcutter,1,0,0,0,0,1,0
OG0005045,Lower,1,0,0,0,0,1,0
OG0005046,AllOutgroup,0,0,0,0,0,1,0
OG0005046,Higher,0,0,0,0,0,1,0
OG0005046,Leafcutter,0,0,0,0,0,1,0
OG0005046,Lower,0,0,0,0,0,1,0
OG0005047,AllOutgroup,1,0,0,0,0,0,0
OG0005047,Higher,1,0,0,0,0,0,0
OG0005047,Leafcutter,1,0,0,0,0,0,0
OG0005047,Lower,1,0,0,0,0,0,0
OG0005048,AllOutgroup,0,0,0,1,0,1,0
OG0005048,Higher,0,0,0,1,0,1,0
OG0005048,Leafcutter,0,0,0,1,0,1,0
OG0005048,Lower,0,0,0,1,0,1,0
OG0005059,AllOutgroup,0,0,0,0,0,1,1
OG0005059,Higher,0,0,0,0,0,1,1
OG0005059,Leafcutter,0,0,0,0,0,1,1
OG0005059,Lower,0,0,0,0,0,1,1
OG0005064,AllOutgroup,1,0,1,0,0,0,0
OG0005064,Higher,1,0,1,0,0,0,0
OG0005064,Leafcutter,1,0,1,0,0,0,0
OG0005064,Lower,1,0,1,0,0,0,0
OG0005065,AllOutgroup,1,0,0,0,0,0,0
OG0005065,Higher,1,0,0,0,0,0,0
OG0005065,Leafcutter,1,0,0,0,0,0,0
OG0005065,Lower,1,0,0,0,0,0,0
OG0005067,AllOutgroup,1,0,0,0,0,0,0
OG0005067,Higher,1,0,0,0,0,0,0
OG0005067,Leafcutter,1,0,0,0,0,0,0
OG0005067,Lower,1,0,0,0,0,0,0
OG0005077,AllOutgroup,0,1,0,0,0,0,0
OG0005077,Higher,0,1,0,0,0,0,0
OG0005077,Leafcutter,0,1,0,0,0,0,0
OG0005077,Lower,0,1,0,0,0,0,0
OG0005081,AllOutgroup,1,0,0,0,0,0,0
OG0005081,Higher,1,0,0,0,0,0,0
OG0005081,Leafcutter,1,0,0,0,0,0,0
OG0005081,Lower,1,0,0,0,0,0,0
OG0005101,AllOutgroup,0,0,0,0,0,1,0
OG0005101,Higher,0,0,0,0,0,1,0
OG0005101,Leafcutter,0,0,0,0,0,1,0
OG0005101,Lower,0,0,0,0,0,1,0
OG0005102,AllOutgroup,0,0,0,1,0,0,0
OG0005102,Higher,0,0,0,1,0,0,0
OG0005102,Leafcutter,0,0,0,1,0,0,0
OG0005102,Lower,0,0,0,1,0,0,0
OG0005105,AllOutgroup,0,0,0,0,0,1,0
OG0005105,Higher,0,0,0,0,0,1,0
OG0005105,Leafcutter,0,0,0,0,0,1,0
OG0005105,Lower,0,0,0,0,0,1,0
OG0005107,AllOutgroup,1,0,0,0,0,0,0
OG0005107,Higher,1,0,0,0,0,0,0
OG0005107,Leafcutter,1,0,0,0,0,0,0
OG0005107,Lower,1,0,0,0,0,0,0
OG0005114,AllOutgroup,0,0,0,0,0,0,1
OG0005114,Higher,0,0,0,0,0,0,1
OG0005114,Leafcutter,0,0,0,0,0,0,1
OG0005114,Lower,0,0,0,0,0,0,1
OG0005122,AllOutgroup,1,0,0,0,0,0,0
OG0005122,Higher,1,0,0,0,0,0,0
OG0005122,Leafcutter,1,0,0,0,0,0,0
OG0005122,Lower,1,0,0,0,0,0,0
OG0005123,AllOutgroup,1,0,0,0,0,0,0
OG0005123,Higher,1,0,0,0,0,0,0
OG0005123,Leafcutter,1,0,0,0,0,0,0
OG0005123,Lower,1,0,0,0,0,0,0
OG0005124,AllOutgroup,1,0,0,0,0,0,0
OG0005124,Higher,1,0,0,0,0,0,0
OG0005124,Leafcutter,1,0,0,0,0,0,0
OG0005124,Lower,1,0,0,0,0,0,0
OG0005136,AllOutgroup,0,0,0,1,0,1,0
OG0005136,Higher,0,0,0,1,0,1,0
OG0005136,Leafcutter,0,0,0,1,0,1,0
OG0005136,Lower,0,0,0,1,0,1,0
OG0005141,AllOutgroup,1,0,0,0,0,0,0
OG0005141,Higher,1,0,0,0,0,0,0
OG0005141,Leafcutter,1,0,0,0,0,0,0
OG0005141,Lower,1,0,0,0,0,0,0
OG0005144,AllOutgroup,1,0,0,0,1,0,0
OG0005144,Higher,1,0,0,0,1,0,0
OG0005144,Leafcutter,1,0,0,0,1,0,0
OG0005144,Lower,1,0,0,0,1,0,0
OG0005148,AllOutgroup,1,0,0,0,0,0,0
OG0005148,Higher,1,0,0,0,0,0,0
OG0005148,Leafcutter,1,0,0,0,0,0,0
OG0005148,Lower,1,0,0,0,0,0,0
OG0005153,AllOutgroup,0,0,0,0,0,1,0
OG0005153,Higher,0,0,0,0,0,1,0
OG0005153,Leafcutter,0,0,0,0,0,1,0
OG0005153,Lower,0,0,0,0,0,1,0
OG0005158,AllOutgroup,0,0,0,0,0,0,1
OG0005158,Higher,0,0,0,0,0,0,1
OG0005158,Leafcutter,0,0,0,0,0,0,1
OG0005158,Lower,0,0,0,0,0,0,1
OG0005160,AllOutgroup,1,0,0,0,0,0,0
OG0005160,Higher,1,0,0,0,0,0,0
OG0005160,Leafcutter,1,0,0,0,0,0,0
OG0005160,Lower,1,0,0,0,0,0,0
OG0005164,AllOutgroup,1,0,0,0,1,0,0
OG0005164,Higher,1,0,0,0,1,0,0
OG0005164,Leafcutter,1,0,0,0,1,0,0
OG0005164,Lower,1,0,0,0,1,0,0
OG0005168,AllOutgroup,0,0,0,0,0,1,0
OG0005168,Higher,0,0,0,0,0,1,0
OG0005168,Leafcutter,0,0,0,0,0,1,0
OG0005168,Lower,0,0,0,0,0,1,0
OG0005170,AllOutgroup,0,0,0,0,0,1,0
OG0005170,Higher,0,0,0,0,0,1,0
OG0005170,Leafcutter,0,0,0,0,0,1,0
OG0005170,Lower,0,0,0,0,0,1,0
OG0005176,AllOutgroup,0,1,0,0,0,0,0
OG0005176,Higher,0,1,0,0,0,0,0
OG0005176,Leafcutter,0,1,0,0,0,0,0
OG0005176,Lower,0,1,0,0,0,0,0
OG0005177,AllOutgroup,0,0,0,0,0,1,0
OG0005177,Higher,0,0,0,0,0,1,0
OG0005177,Leafcutter,0,0,0,0,0,1,0
OG0005177,Lower,0,0,0,0,0,1,0
OG0005180,AllOutgroup,1,0,0,0,0,1,0
OG0005180,Higher,1,0,0,0,0,1,0
OG0005180,Leafcutter,1,0,0,0,0,1,0
OG0005180,Lower,1,0,0,0,0,1,0
OG0005181,AllOutgroup,0,0,0,1,0,0,0
OG0005181,Higher,0,0,0,1,0,0,0
OG0005181,Leafcutter,0,0,0,1,0,0,0
OG0005181,Lower,0,0,0,1,0,0,0
OG0005183,AllOutgroup,1,0,1,0,0,1,1
OG0005183,Higher,1,0,1,0,0,1,1
OG0005183,Leafcutter,1,0,1,0,0,1,1
OG0005183,Lower,1,0,1,0,0,1,1
OG0005186,AllOutgroup,1,0,0,0,0,0,0
OG0005186,Higher,1,0,0,0,0,0,0
OG0005186,Leafcutter,1,0,0,0,0,0,0
OG0005186,Lower,1,0,0,0,0,0,0
OG0005189,AllOutgroup,1,0,0,0,0,0,0
OG0005189,Higher,1,0,0,0,0,0,0
OG0005189,Leafcutter,1,0,0,0,0,0,0
OG0005189,Lower,1,0,0,0,0,0,0
OG0005190,AllOutgroup,1,0,0,0,0,0,0
OG0005190,Higher,1,0,0,0,0,0,0
OG0005190,Leafcutter,1,0,0,0,0,0,0
OG0005190,Lower,1,0,0,0,0,0,0
OG0005195,AllOutgroup,0,0,0,1,0,0,0
OG0005195,Higher,0,0,0,1,0,0,0
OG0005195,Leafcutter,0,0,0,1,0,0,0
OG0005195,Lower,0,0,0,1,0,0,0
OG0005196,AllOutgroup,0,0,0,1,0,0,0
OG0005196,Higher,0,0,0,1,0,0,0
OG0005196,Leafcutter,0,0,0,1,0,0,0
OG0005196,Lower,0,0,0,1,0,0,0
OG0005200,AllOutgroup,0,0,0,0,1,0,1
OG0005200,Higher,0,0,0,0,1,0,1
OG0005200,Leafcutter,0,0,0,0,1,0,1
OG0005200,Lower,0,0,0,0,1,0,1
OG0005203,AllOutgroup,1,0,0,0,0,0,0
OG0005203,Higher,1,0,0,0,0,0,0
OG0005203,Leafcutter,1,0,0,0,0,0,0
OG0005203,Lower,1,0,0,0,0,0,0
OG0005214,AllOutgroup,1,0,0,0,0,1,0
OG0005214,Higher,1,0,0,0,0,1,0
OG0005214,Leafcutter,1,0,0,0,0,1,0
OG0005214,Lower,1,0,0,0,0,1,0
OG0005215,AllOutgroup,1,0,0,0,0,0,0
OG0005215,Higher,1,0,0,0,0,0,0
OG0005215,Leafcutter,1,0,0,0,0,0,0
OG0005215,Lower,1,0,0,0,0,0,0
OG0005225,AllOutgroup,0,0,0,1,0,0,0
OG0005225,Higher,0,0,0,1,0,0,0
OG0005225,Leafcutter,0,0,0,1,0,0,0
OG0005225,Lower,0,0,0,1,0,0,0
OG0005229,AllOutgroup,1,0,0,1,0,1,1
OG0005229,Higher,1,0,0,1,0,1,1
OG0005229,Leafcutter,1,0,0,1,0,1,1
OG0005229,Lower,1,0,0,1,0,1,1
OG0005231,AllOutgroup,1,0,0,0,0,0,0
OG0005231,Higher,1,0,0,0,0,0,0
OG0005231,Leafcutter,1,0,0,0,0,0,0
OG0005231,Lower,1,0,0,0,0,0,0
OG0005235,AllOutgroup,1,0,0,0,0,0,0
OG0005235,Higher,1,0,0,0,0,0,0
OG0005235,Leafcutter,1,0,0,0,0,0,0
OG0005235,Lower,1,0,0,0,0,0,0
OG0005237,AllOutgroup,1,1,0,0,0,0,1
OG0005237,Higher,1,1,0,0,0,0,1
OG0005237,Leafcutter,1,1,0,0,0,0,1
OG0005237,Lower,1,1,0,0,0,0,1
OG0005238,AllOutgroup,0,0,0,0,0,1,0
OG0005238,Higher,0,0,0,0,0,1,0
OG0005238,Leafcutter,0,0,0,0,0,1,0
OG0005238,Lower,0,0,0,0,0,1,0
OG0005239,AllOutgroup,1,0,0,0,0,0,0
OG0005239,Higher,1,0,0,0,0,0,0
OG0005239,Leafcutter,1,0,0,0,0,0,0
OG0005239,Lower,1,0,0,0,0,0,0
OG0005245,AllOutgroup,1,0,0,0,0,0,0
OG0005245,Higher,1,0,0,0,0,0,0
OG0005245,Leafcutter,1,0,0,0,0,0,0
OG0005245,Lower,1,0,0,0,0,0,0
OG0005246,AllOutgroup,0,0,0,1,0,0,0
OG0005246,Higher,0,0,0,1,0,0,0
OG0005246,Leafcutter,0,0,0,1,0,0,0
OG0005246,Lower,0,0,0,1,0,0,0
OG0005250,AllOutgroup,1,0,0,0,0,0,0
OG0005250,Higher,1,0,0,0,0,0,0
OG0005250,Leafcutter,1,0,0,0,0,0,0
OG0005250,Lower,1,0,0,0,0,0,0
OG0005251,AllOutgroup,1,0,0,0,0,0,0
OG0005251,Higher,1,0,0,0,0,0,0
OG0005251,Leafcutter,1,0,0,0,0,0,0
OG0005251,Lower,1,0,0,0,0,0,0
OG0005255,AllOutgroup,0,0,0,0,0,1,0
OG0005255,Higher,0,0,0,0,0,1,0
OG0005255,Leafcutter,0,0,0,0,0,1,0
OG0005255,Lower,0,0,0,0,0,1,0
OG0005256,AllOutgroup,0,0,0,0,0,1,0
OG0005256,Higher,0,0,0,0,0,1,0
OG0005256,Leafcutter,0,0,0,0,0,1,0
OG0005256,Lower,0,0,0,0,0,1,0
OG0005266,AllOutgroup,0,0,1,0,0,0,0
OG0005266,Higher,0,0,1,0,0,0,0
OG0005266,Leafcutter,0,0,1,0,0,0,0
OG0005266,Lower,0,0,1,0,0,0,0
OG0005268,AllOutgroup,0,0,0,1,0,0,0
OG0005268,Higher,0,0,0,1,0,0,0
OG0005268,Leafcutter,0,0,0,1,0,0,0
OG0005268,Lower,0,0,0,1,0,0,0
OG0005270,AllOutgroup,0,0,1,0,0,1,1
OG0005270,Higher,0,0,1,0,0,1,1
OG0005270,Leafcutter,0,0,1,0,0,1,1
OG0005270,Lower,0,0,1,0,0,1,1
OG0005275,AllOutgroup,1,0,0,0,0,0,0
OG0005275,Higher,1,0,0,0,0,0,0
OG0005275,Leafcutter,1,0,0,0,0,0,0
OG0005275,Lower,1,0,0,0,0,0,0
OG0005277,AllOutgroup,1,0,0,0,0,0,0
OG0005277,Higher,1,0,0,0,0,0,0
OG0005277,Leafcutter,1,0,0,0,0,0,0
OG0005277,Lower,1,0,0,0,0,0,0
OG0005278,AllOutgroup,0,0,0,1,0,0,1
OG0005278,Higher,0,0,0,1,0,0,1
OG0005278,Leafcutter,0,0,0,1,0,0,1
OG0005278,Lower,0,0,0,1,0,0,1
OG0005282,AllOutgroup,0,0,0,0,1,0,0
OG0005282,Higher,0,0,0,0,1,0,0
OG0005282,Leafcutter,0,0,0,0,1,0,0
OG0005282,Lower,0,0,0,0,1,0,0
OG0005296,AllOutgroup,1,0,0,1,1,0,0
OG0005296,Higher,1,0,0,1,1,0,0
OG0005296,Leafcutter,1,0,0,1,1,0,0
OG0005296,Lower,1,0,0,1,1,0,0
OG0005300,AllOutgroup,1,0,0,0,0,0,0
OG0005300,Higher,1,0,0,0,0,0,0
OG0005300,Leafcutter,1,0,0,0,0,0,0
OG0005300,Lower,1,0,0,0,0,0,0
OG0005309,AllOutgroup,1,0,0,0,0,1,1
OG0005309,Higher,1,0,0,0,0,1,1
OG0005309,Leafcutter,1,0,0,0,0,1,1
OG0005309,Lower,1,0,0,0,0,1,1
OG0005311,AllOutgroup,1,1,0,0,0,0,0
OG0005311,Higher,1,1,0,0,0,0,0
OG0005311,Leafcutter,1,1,0,0,0,0,0
OG0005311,Lower,1,1,0,0,0,0,0
OG0005312,AllOutgroup,0,0,0,1,0,1,1
OG0005312,Higher,0,0,0,1,0,1,1
OG0005312,Leafcutter,0,0,0,1,0,1,1
OG0005312,Lower,0,0,0,1,0,1,1
OG0005315,AllOutgroup,0,0,1,0,0,1,0
OG0005315,Higher,0,0,1,0,0,1,0
OG0005315,Leafcutter,0,0,1,0,0,1,0
OG0005315,Lower,0,0,1,0,0,1,0
OG0005321,AllOutgroup,0,0,0,1,0,0,0
OG0005321,Higher,0,0,0,1,0,0,0
OG0005321,Leafcutter,0,0,0,1,0,0,0
OG0005321,Lower,0,0,0,1,0,0,0
OG0005338,AllOutgroup,1,0,0,0,0,0,0
OG0005338,Higher,1,0,0,0,0,0,0
OG0005338,Leafcutter,1,0,0,0,0,0,0
OG0005338,Lower,1,0,0,0,0,0,0
OG0005344,AllOutgroup,1,0,0,0,0,0,0
OG0005344,Higher,1,0,0,0,0,0,0
OG0005344,Leafcutter,1,0,0,0,0,0,0
OG0005344,Lower,1,0,0,0,0,0,0
OG0005348,AllOutgroup,1,0,0,0,0,0,0
OG0005348,Higher,1,0,0,0,0,0,0
OG0005348,Leafcutter,1,0,0,0,0,0,0
OG0005348,Lower,1,0,0,0,0,0,0
OG0005351,AllOutgroup,0,0,0,0,0,0,1
OG0005351,Higher,0,0,0,0,0,0,1
OG0005351,Leafcutter,0,0,0,0,0,0,1
OG0005351,Lower,0,0,0,0,0,0,1
OG0005353,AllOutgroup,1,0,0,0,0,1,1
OG0005353,Higher,1,0,0,0,0,1,1
OG0005353,Leafcutter,1,0,0,0,0,1,1
OG0005353,Lower,1,0,0,0,0,1,1
OG0005361,AllOutgroup,1,0,0,0,0,1,0
OG0005361,Higher,1,0,0,0,0,1,0
OG0005361,Leafcutter,1,0,0,0,0,1,0
OG0005361,Lower,1,0,0,0,0,1,0
OG0005364,AllOutgroup,0,0,0,0,0,0,1
OG0005364,Higher,0,0,0,0,0,0,1
OG0005364,Leafcutter,0,0,0,0,0,0,1
OG0005364,Lower,0,0,0,0,0,0,1
OG0005368,AllOutgroup,1,0,0,1,0,0,0
OG0005368,Higher,1,0,0,1,0,0,0
OG0005368,Leafcutter,1,0,0,1,0,0,0
OG0005368,Lower,1,0,0,1,0,0,0
OG0005373,AllOutgroup,0,0,0,0,1,1,0
OG0005373,Higher,0,0,0,0,1,1,0
OG0005373,Leafcutter,0,0,0,0,1,1,0
OG0005373,Lower,0,0,0,0,1,1,0
OG0005387,AllOutgroup,1,0,0,0,1,0,0
OG0005387,Higher,1,0,0,0,1,0,0
OG0005387,Leafcutter,1,0,0,0,1,0,0
OG0005387,Lower,1,0,0,0,1,0,0
OG0005396,AllOutgroup,1,0,0,1,0,0,0
OG0005396,Higher,1,0,0,1,0,0,0
OG0005396,Leafcutter,1,0,0,1,0,0,0
OG0005396,Lower,1,0,0,1,0,0,0
OG0005400,AllOutgroup,1,0,0,1,1,0,1
OG0005400,Higher,1,0,0,1,1,0,1
OG0005400,Leafcutter,1,0,0,1,1,0,1
OG0005400,Lower,1,0,0,1,1,0,1
OG0005402,AllOutgroup,0,0,0,0,1,0,0
OG0005402,Higher,0,0,0,0,1,0,0
OG0005402,Leafcutter,0,0,0,0,1,0,0
OG0005402,Lower,0,0,0,0,1,0,0
OG0005404,AllOutgroup,0,0,0,0,0,0,1
OG0005404,Higher,0,0,0,0,0,0,1
OG0005404,Leafcutter,0,0,0,0,0,0,1
OG0005404,Lower,0,0,0,0,0,0,1
OG0005406,AllOutgroup,1,1,0,1,0,0,1
OG0005406,Higher,1,1,0,1,0,0,1
OG0005406,Leafcutter,1,1,0,1,0,0,1
OG0005406,Lower,1,1,0,1,0,0,1
OG0005408,AllOutgroup,1,1,1,1,0,1,0
OG0005408,Higher,1,1,1,1,0,1,0
OG0005408,Leafcutter,1,1,1,1,0,1,0
OG0005408,Lower,1,1,1,1,0,1,0
OG0005409,AllOutgroup,0,0,0,0,1,1,0
OG0005409,Higher,0,0,0,0,1,1,0
OG0005409,Leafcutter,0,0,0,0,1,1,0
OG0005409,Lower,0,0,0,0,1,1,0
OG0005410,AllOutgroup,0,0,0,0,1,0,0
OG0005410,Higher,0,0,0,0,1,0,0
OG0005410,Leafcutter,0,0,0,0,1,0,0
OG0005410,Lower,0,0,0,0,1,0,0
OG0005412,AllOutgroup,1,0,0,1,0,1,1
OG0005412,Higher,1,0,0,1,0,1,1
OG0005412,Leafcutter,1,0,0,1,0,1,1
OG0005412,Lower,1,0,0,1,0,1,1
OG0005415,AllOutgroup,1,0,0,0,0,0,0
OG0005415,Higher,1,0,0,0,0,0,0
OG0005415,Leafcutter,1,0,0,0,0,0,0
OG0005415,Lower,1,0,0,0,0,0,0
OG0005417,AllOutgroup,1,0,0,0,0,0,0
OG0005417,Higher,1,0,0,0,0,0,0
OG0005417,Leafcutter,1,0,0,0,0,0,0
OG0005417,Lower,1,0,0,0,0,0,0
OG0005422,AllOutgroup,1,0,0,0,0,1,0
OG0005422,Higher,1,0,0,0,0,1,0
OG0005422,Leafcutter,1,0,0,0,0,1,0
OG0005422,Lower,1,0,0,0,0,1,0
OG0005423,AllOutgroup,1,0,0,0,0,0,0
OG0005423,Higher,1,0,0,0,0,0,0
OG0005423,Leafcutter,1,0,0,0,0,0,0
OG0005423,Lower,1,0,0,0,0,0,0
OG0005425,AllOutgroup,0,1,0,0,0,0,0
OG0005425,Higher,0,1,0,0,0,0,0
OG0005425,Leafcutter,0,1,0,0,0,0,0
OG0005425,Lower,0,1,0,0,0,0,0
OG0005426,AllOutgroup,1,1,0,0,0,0,0
OG0005426,Higher,1,1,0,0,0,0,0
OG0005426,Leafcutter,1,1,0,0,0,0,0
OG0005426,Lower,1,1,0,0,0,0,0
OG0005433,AllOutgroup,1,0,0,0,0,0,0
OG0005433,Higher,1,0,0,0,0,0,0
OG0005433,Leafcutter,1,0,0,0,0,0,0
OG0005433,Lower,1,0,0,0,0,0,0
OG0005438,AllOutgroup,1,0,0,0,0,0,0
OG0005438,Higher,1,0,0,0,0,0,0
OG0005438,Leafcutter,1,0,0,0,0,0,0
OG0005438,Lower,1,0,0,0,0,0,0
OG0005439,AllOutgroup,1,0,0,0,0,0,0
OG0005439,Higher,1,0,0,0,0,0,0
OG0005439,Leafcutter,1,0,0,0,0,0,0
OG0005439,Lower,1,0,0,0,0,0,0
OG0005441,AllOutgroup,1,0,0,0,0,0,0
OG0005441,Higher,1,0,0,0,0,0,0
OG0005441,Leafcutter,1,0,0,0,0,0,0
OG0005441,Lower,1,0,0,0,0,0,0
OG0005443,AllOutgroup,0,0,0,0,1,0,0
OG0005443,Higher,0,0,0,0,1,0,0
OG0005443,Leafcutter,0,0,0,0,1,0,0
OG0005443,Lower,0,0,0,0,1,0,0
OG0005445,AllOutgroup,0,0,1,0,0,0,0
OG0005445,Higher,0,0,1,0,0,0,0
OG0005445,Leafcutter,0,0,1,0,0,0,0
OG0005445,Lower,0,0,1,0,0,0,0
OG0005454,AllOutgroup,1,0,0,0,0,0,0
OG0005454,Higher,1,0,0,0,0,0,0
OG0005454,Leafcutter,1,0,0,0,0,0,0
OG0005454,Lower,1,0,0,0,0,0,0
OG0005460,AllOutgroup,0,0,0,0,0,1,1
OG0005460,Higher,0,0,0,0,0,1,1
OG0005460,Leafcutter,0,0,0,0,0,1,1
OG0005460,Lower,0,0,0,0,0,1,1
OG0005461,AllOutgroup,0,0,0,0,0,1,0
OG0005461,Higher,0,0,0,0,0,1,0
OG0005461,Leafcutter,0,0,0,0,0,1,0
OG0005461,Lower,0,0,0,0,0,1,0
OG0005463,AllOutgroup,0,0,1,0,0,1,0
OG0005463,Higher,0,0,1,0,0,1,0
OG0005463,Leafcutter,0,0,1,0,0,1,0
OG0005463,Lower,0,0,1,0,0,1,0
OG0005464,AllOutgroup,0,0,0,0,1,0,0
OG0005464,Higher,0,0,0,0,1,0,0
OG0005464,Leafcutter,0,0,0,0,1,0,0
OG0005464,Lower,0,0,0,0,1,0,0
OG0005469,AllOutgroup,1,0,0,0,0,0,0
OG0005469,Higher,1,0,0,0,0,0,0
OG0005469,Leafcutter,1,0,0,0,0,0,0
OG0005469,Lower,1,0,0,0,0,0,0
OG0005472,AllOutgroup,1,0,0,0,0,0,0
OG0005472,Higher,1,0,0,0,0,0,0
OG0005472,Leafcutter,1,0,0,0,0,0,0
OG0005472,Lower,1,0,0,0,0,0,0
OG0005473,AllOutgroup,1,0,0,1,1,1,0
OG0005473,Higher,1,0,0,1,1,1,0
OG0005473,Leafcutter,1,0,0,1,1,1,0
OG0005473,Lower,1,0,0,1,1,1,0
OG0005474,AllOutgroup,0,0,0,0,0,1,0
OG0005474,Higher,0,0,0,0,0,1,0
OG0005474,Leafcutter,0,0,0,0,0,1,0
OG0005474,Lower,0,0,0,0,0,1,0
OG0005475,AllOutgroup,1,0,0,0,0,0,0
OG0005475,Higher,1,0,0,0,0,0,0
OG0005475,Leafcutter,1,0,0,0,0,0,0
OG0005475,Lower,1,0,0,0,0,0,0
OG0005477,AllOutgroup,1,0,0,1,0,0,0
OG0005477,Higher,1,0,0,1,0,0,0
OG0005477,Leafcutter,1,0,0,1,0,0,0
OG0005477,Lower,1,0,0,1,0,0,0
OG0005479,AllOutgroup,1,0,0,0,0,0,1
OG0005479,Higher,1,0,0,0,0,0,1
OG0005479,Leafcutter,1,0,0,0,0,0,1
OG0005479,Lower,1,0,0,0,0,0,1
OG0005481,AllOutgroup,1,0,0,0,0,0,0
OG0005481,Higher,1,0,0,0,0,0,0
OG0005481,Leafcutter,1,0,0,0,0,0,0
OG0005481,Lower,1,0,0,0,0,0,0
OG0005483,AllOutgroup,1,0,1,0,0,0,0
OG0005483,Higher,1,0,1,0,0,0,0
OG0005483,Leafcutter,1,0,1,0,0,0,0
OG0005483,Lower,1,0,1,0,0,0,0
OG0005486,AllOutgroup,0,0,0,0,0,1,0
OG0005486,Higher,0,0,0,0,0,1,0
OG0005486,Leafcutter,0,0,0,0,0,1,0
OG0005486,Lower,0,0,0,0,0,1,0
OG0005487,AllOutgroup,1,0,0,1,0,0,0
OG0005487,Higher,1,0,0,1,0,0,0
OG0005487,Leafcutter,1,0,0,1,0,0,0
OG0005487,Lower,1,0,0,1,0,0,0
OG0005488,AllOutgroup,0,0,1,0,0,1,0
OG0005488,Higher,0,0,1,0,0,1,0
OG0005488,Leafcutter,0,0,1,0,0,1,0
OG0005488,Lower,0,0,1,0,0,1,0
OG0005489,AllOutgroup,0,0,0,0,1,0,0
OG0005489,Higher,0,0,0,0,1,0,0
OG0005489,Leafcutter,0,0,0,0,1,0,0
OG0005489,Lower,0,0,0,0,1,0,0
OG0005490,AllOutgroup,0,0,0,0,0,1,0
OG0005490,Higher,0,0,0,0,0,1,0
OG0005490,Leafcutter,0,0,0,0,0,1,0
OG0005490,Lower,0,0,0,0,0,1,0
OG0005494,AllOutgroup,0,0,0,0,0,1,0
OG0005494,Higher,0,0,0,0,0,1,0
OG0005494,Leafcutter,0,0,0,0,0,1,0
OG0005494,Lower,0,0,0,0,0,1,0
OG0005498,AllOutgroup,0,0,0,0,0,1,0
OG0005498,Higher,0,0,0,0,0,1,0
OG0005498,Leafcutter,0,0,0,0,0,1,0
OG0005498,Lower,0,0,0,0,0,1,0
OG0005502,AllOutgroup,0,0,0,1,0,0,0
OG0005502,Higher,0,0,0,1,0,0,0
